COMPANY_FKEY,RES_NOTIF_KEY,RES_ACCOUNTING,RES_ACC_RES_FKEY_LIST,RES_FRAUD,RES_FRAUD_RES_FKEY_LIST,RES_CLER_ERR,RES_CLER_ERR_FKEY_LIST,RES_ADVERSE,RES_BEGIN_DATE,RES_END_DATE,RES_SEC_INVEST,DATE_OF_8K_402,FORM_FKEY,FILE_DATE
0001070380,38931,1,|6|11|44|,1,|6|,0,,1,01/06/2007,30/11/2011,0,29/06/2012,Press Release,09/04/2012
0001070423,39263,1,|19|24|43|,0,,0,,1,01/01/2008,30/06/2011,0,,10-K,28/02/2012
0001070985,16590,1,|12|,0,,0,,0,01/01/2005,31/12/2005,0,,10-K,27/02/2007
0001071255,22397,1,|4|,0,,0,,0,01/01/2006,01/07/2007,0,19/10/2007,8-K,19/10/2007
0001071625,42337,1,|6|12|,0,,0,,0,01/01/2011,31/12/2012,0,15/05/2013,Press Release,15/05/2013
0001074909,9143,1,|12|17|,0,,0,,1,01/01/2004,31/12/2005,0,,10KSB/A,26/05/2006
0001074909,34190,1,|4|,0,,0,,1,01/04/2006,30/06/2006,0,,10QSB/A,14/11/2006
0001074909,25013,0,,0,,1,|4|,1,01/01/2007,30/09/2007,0,17/03/2008,10-K,17/03/2008
0001074909,28905,0,,0,,1,|4|,1,01/01/2007,31/03/2007,0,,10-K/A,02/06/2009
0001074909,44111,1,|4|11|44|,0,,0,,1,01/04/2013,30/09/2013,0,10/12/2013,Press Release,10/12/2013
0001075531,24864,1,|4|10|13|19|45|,0,,0,,1,01/01/2004,30/09/2007,0,03/03/2008,NT 10-K,03/03/2008
0001076167,50802,1,|19|,0,,0,,1,01/01/2008,31/03/2008,0,,10-Q,30/04/2009
0001076481,40294,1,|19|,0,,0,,1,01/01/2011,30/06/2012,0,,10-Q,08/11/2012
0001076481,41401,1,|7|,0,,0,,0,01/01/2008,30/09/2012,0,07/03/2013,8-K,07/03/2013
0001076682,15995,1,|6|7|,0,,0,,1,01/11/2005,31/07/2006,0,,10-Q/A,01/02/2007
0001076930,27684,1,|6|,0,,0,,1,01/01/2004,30/06/2008,0,04/12/2008,Press Release,04/12/2008
0001076930,34972,1,|19|,0,,0,,1,01/01/2007,31/12/2008,0,,10-K,01/10/2010
0001077552,20175,1,|12|19|69|,0,,0,,1,01/01/2005,31/03/2007,0,17/08/2007,Press Release,13/08/2007
0001077688,29049,1,|19|,0,,0,,0,01/12/2005,31/01/2008,0,,10-K,17/04/2009
0001078075,36902,1,|19|,0,,0,,1,01/04/2009,30/09/2011,0,,10-Q,04/11/2011
0001078099,16770,1,|17|,0,,0,,1,01/01/2006,30/09/2006,0,13/04/2007,8-K,13/04/2007
0001078099,22489,1,|4|7|17|,0,,0,,1,01/01/2006,30/06/2007,0,22/10/2007,8-K,22/10/2007
0001078271,15319,1,|17|48|,0,,0,,1,01/07/1999,31/03/2006,1,11/01/2007,8-K,16/05/2006
0001079028,29840,0,,0,,1,|18|,1,01/10/2007,30/09/2008,0,,10-Q,12/08/2009
0001080034,6467,1,|10|18|,0,,0,,1,01/01/2004,30/09/2005,0,27/02/2006,8-K,27/02/2006
0001080056,30977,1,|6|7|11|,0,,0,,1,01/01/2007,31/12/2008,0,26/01/2010,Press Release,28/07/2009
0001080056,45547,1,|18|,0,,0,,1,01/01/2009,31/03/2009,0,,10-Q,07/05/2010
0001080131,31616,1,|18|,0,,0,,1,01/01/2006,31/12/2008,0,,10-K,03/03/2010
0001080359,31310,1,|6|,0,,0,,0,01/08/2008,31/10/2009,0,22/03/2010,8-K,22/03/2010
0001080667,43003,1,|17|48|,0,,0,,1,01/05/1999,30/04/2006,0,,10-Q,24/01/2007
0001080709,36268,1,|4|,0,,0,,1,01/01/2008,31/12/2010,0,,10-Q,10/05/2011
0001081078,50753,1,|4|10|,0,,0,,1,01/06/2010,30/11/2012,0,,10-K,12/02/2014
0001082423,29195,1,|12|,0,,0,,1,01/01/2007,31/12/2008,0,,10-Q,13/05/2009
0001082423,32851,1,|19|,0,,0,,1,01/01/2008,31/12/2009,0,,10-Q,12/05/2010
0001082510,43680,1,|3|12|,0,,0,,1,01/01/2012,31/12/2012,0,,10-Q,02/05/2013
0001082526,32463,1,|18|,0,,0,,0,01/01/2009,31/12/2009,0,,S-1/A,11/05/2010
0001082754,36442,1,|17|,0,,0,,1,01/01/2006,30/06/2011,0,01/11/2011,8-K,01/11/2011
0001082754,45902,1,|14|36|,0,,0,,1,01/01/2013,31/12/2013,0,,10-Q,29/04/2014
0001083712,25026,1,|10|13|18|37|45|,0,,0,,1,01/01/2006,30/09/2007,0,18/03/2008,8-K,18/03/2008
0001084048,16616,1,|11|17|18|39|44|48|,0,,0,,1,01/01/1999,31/12/2005,0,,NT 10-Q,09/08/2006
0001084554,20866,1,|9|19|,0,,0,,1,01/01/2005,31/12/2006,0,,10KSB/A,11/09/2007
0001084750,22595,1,|7|16|19|,0,,0,,0,01/08/2005,30/04/2006,0,26/10/2007,8-K,26/10/2007
0001084755,22565,1,|12|,0,,0,,1,01/10/2005,30/06/2007,0,25/10/2007,8-K,25/10/2007
0001084869,39821,1,|18|,0,,0,,0,01/07/2008,30/06/2011,0,,Press Release,23/08/2012
0001085105,21660,1,|20|,0,,0,,1,01/01/2006,31/12/2006,0,,20-F/A,01/10/2007
0001085734,6919,1,|19|29|,0,,0,,1,01/01/2003,30/09/2005,1,09/03/2006,Press Release,09/03/2006
0001085734,25000,1,|1|12|13|14|37|52|,0,,0,,1,01/01/2005,30/09/2007,0,,8-K,06/03/2008
0001085770,24830,1,|17|39|,0,,0,,0,01/01/2007,30/09/2007,0,28/02/2008,8-K,28/02/2008
0001085770,30369,0,,0,,1,|17|,1,01/01/2006,30/06/2009,0,02/11/2009,8-K,02/11/2009
0001085770,39135,1,|19|,0,,0,,0,01/01/2010,31/12/2011,0,,10-Q,03/08/2012
0001085869,20120,1,|10|19|45|,0,,0,,1,01/01/2005,30/06/2007,0,,10-K/A,14/08/2007
0001086195,16858,1,|6|11|12|,0,,0,,1,01/01/2002,31/12/2003,0,,10-K,16/03/2007
0001086222,44196,1,|7|20|,0,,0,,1,01/01/2010,31/12/2012,0,,10-Q,09/08/2013
0001086222,44351,1,|19|,0,,0,,1,01/01/2010,30/06/2013,0,,10-Q,12/11/2013
0001086600,9600,0,,0,,1,|7|20|36|,0,01/01/2006,31/03/2006,0,,10-Q/A,22/06/2006
0001086740,27628,1,|6|12|,0,,0,,1,01/04/2008,30/06/2008,0,,10-Q,19/11/2008
0001086909,45298,1,|19|,0,,0,,1,01/01/2011,31/12/2012,0,,10-K,28/02/2014
0001086939,7674,1,|4|17|,0,,0,,1,01/01/2002,30/09/2005,0,31/03/2006,NT 10-K,17/03/2006
0001087432,41172,1,|18|,0,,0,,1,01/01/2011,30/09/2012,0,01/03/2013,8-K,01/03/2013
0001087934,26663,0,,1,|36|,0,,1,01/01/2005,30/09/2007,0,14/03/2008,8-K,19/02/2008
0001087934,41704,1,|12|,0,,0,,1,01/01/2008,30/09/2012,0,,10-K,18/03/2013
0001087934,47920,1,|3|10|12|45|,0,,0,,1,01/01/2011,30/06/2014,0,,10-K/A,14/11/2014
0001088033,9697,1,|17|48|,0,,0,,1,01/01/2000,31/03/2006,0,05/07/2006,8-K,23/05/2006
0001088033,49994,1,|6|,0,,0,,1,01/04/2008,30/06/2008,0,,10-Q,10/08/2009
0001088033,38827,1,|19|,0,,0,,1,01/01/2009,30/06/2011,0,,10-K,29/02/2012
0001088033,38826,1,|11|18|44|,0,,0,,1,01/01/1999,31/12/2011,0,,8-K,10/05/2012
0001088162,39300,1,|12|,0,,0,,1,01/04/2011,31/03/2012,0,,10-Q,08/08/2012
0001088787,30821,1,|14|,0,,0,,1,01/01/2008,31/12/2008,0,31/12/2009,NT 10-K,30/12/2009
0001088825,28944,1,|7|18|20|,0,,0,,1,01/02/2003,31/01/2008,0,,10-Q,10/12/2008
0001088825,32410,1,|6|11|19|,0,,0,,0,01/02/2008,31/01/2010,0,,10-Q,09/06/2010
0001089063,18135,0,,0,,1,|19|,1,01/02/2004,03/02/2007,0,05/06/2007,8-K,05/06/2007
0001089511,24740,1,|6|24|43|,0,,1,|1|,1,01/01/2006,30/09/2007,0,22/02/2008,8-K,22/02/2008
0001089511,32149,1,|6|,0,,0,,1,01/01/2005,31/12/2009,0,,10-Q,10/05/2010
0001089511,45188,1,|13|14|21|22|36|,0,,0,,0,01/07/2013,30/09/2013,0,20/02/2014,8-K,20/02/2014
0001089575,28964,1,|11|23|71|,0,,0,,0,01/01/2008,30/09/2008,0,,Press Release,29/03/2009
0001089872,11912,1,|10|45|,0,,0,,1,01/01/2005,30/09/2005,0,,8-K/A,16/03/2006
0001089872,38123,1,|18|,0,,0,,1,01/01/2008,31/12/2010,0,,10-K,15/03/2012
0001090425,45777,1,|6|,0,,0,,1,01/01/2010,30/09/2013,0,,Press Release,27/02/2014
0001090514,30456,1,|17|18|,0,,0,,1,01/01/2006,31/12/2008,0,,10-K/A,16/11/2009
0001090514,36605,0,,1,|10|45|,0,,1,01/01/2010,30/06/2011,0,15/06/2012,10-Q,14/11/2011
0001090872,5311,1,|18|35|,0,,0,,0,01/11/2003,31/10/2004,0,17/01/2006,10-K,17/01/2006
0001090872,29356,1,|18|,0,,0,,1,01/11/2007,31/10/2008,0,,10-Q,09/06/2009
0001090872,42799,1,|19|,0,,0,,1,01/11/2011,31/10/2012,0,,10-Q,06/03/2013
0001090908,19775,1,|17|48|,0,,0,,1,01/04/2000,30/06/2006,0,18/07/2007,Press Release,30/10/2006
0001090908,27280,1,|17|,0,,0,,0,01/04/2008,30/06/2008,0,06/11/2008,10-Q/A,06/11/2008
0001090908,49893,1,|4|,0,,0,,1,01/04/2008,31/03/2009,0,,10-Q,16/11/2009
0001091164,31603,1,|9|,0,,0,,1,01/07/2007,30/09/2009,0,,10-K/A,14/05/2010
0001091596,22916,1,|17|39|,0,,0,,0,01/01/2004,30/06/2007,0,07/11/2007,8-K,07/11/2007
0001091596,34057,1,|4|,0,,0,,1,01/01/2009,30/09/2010,0,06/01/2011,8-K,06/01/2011
0001091596,46860,1,|10|45|,0,,0,,1,01/01/2012,31/12/2012,0,,10-K,31/03/2014
0001091735,30973,1,|26|,0,,0,,1,01/07/2009,30/09/2009,0,25/01/2010,8-K,25/01/2010
0001091735,34382,1,|18|,0,,0,,1,01/10/2009,31/12/2009,0,,10-K,24/02/2011
0001091756,12568,1,|17|48|,0,,0,,1,01/12/1999,30/06/2006,0,20/10/2006,Press Release,11/09/2006
0001091862,22894,1,|11|18|44|,0,,0,,0,01/04/2007,30/06/2007,0,05/11/2007,8-K,05/11/2007
0001091907,42138,1,|19|,0,,0,,1,01/01/2012,31/03/2012,0,,10-Q,03/05/2013
0001092083,16984,1,|3|10|45|,0,,0,,0,01/01/2006,31/12/2006,0,20/04/2007,8-K,20/04/2007
0001092083,17461,1,|11|13|24|43|,0,,0,,1,01/01/2006,31/12/2006,0,,10-K/A,21/05/2007
0001092083,17766,1,|19|,0,,0,,1,01/01/2007,31/03/2007,0,,10-Q/A,25/05/2007
0001092289,38267,1,|13|37|,0,,0,,1,01/07/2011,30/09/2011,0,,10-K,23/03/2012
0001092289,40740,1,|12|13|14|37|,0,,0,,1,01/01/2011,30/06/2012,0,,NT 10-Q,09/11/2012
0001092289,44367,1,|19|,0,,0,,1,01/01/2012,30/09/2012,0,,NT 10-Q,10/05/2013
0001092367,23823,1,|17|48|,0,,0,,1,01/08/2001,30/04/2006,1,19/09/2006,Press Release,30/08/2006
0001092914,16229,1,|8|11|,0,,0,,0,01/07/2006,30/09/2006,0,,8-K,27/02/2007
0001093434,25794,1,|36|,0,,0,,1,01/01/2005,31/12/2007,0,19/05/2008,8-K,19/05/2008
0001093691,41910,1,|26|,0,,0,,1,01/01/2011,31/12/2011,0,,10-K,01/04/2013
0001093885,31639,1,|18|,0,,0,,1,01/01/2006,31/12/2008,0,,10-K,05/03/2010
0001094084,37606,1,|1|12|21|42|,0,,0,,1,01/01/2009,30/09/2011,0,20/03/2012,Press Release,20/03/2012
0001094093,28744,1,|6|10|18|,0,,0,,1,01/01/2005,31/12/2007,0,,10-Q,12/05/2008
0001094238,26991,1,|3|13|37|46|,0,,0,,0,01/07/2005,01/07/2007,0,,10-Q,11/02/2008
0001094348,37940,1,|9|,0,,0,,1,01/01/2009,31/12/2011,0,10/05/2012,Press Release,10/05/2012
0001094739,13861,1,|17|48|,0,,0,,1,01/05/1999,30/07/2006,0,30/11/2006,8-K,30/11/2006
0001094814,15452,1,|17|48|,0,,0,,1,01/01/1999,30/09/2006,0,19/01/2007,8-K,19/01/2007
0001095277,45429,1,|4|,0,,0,,1,01/01/2010,31/12/2010,0,,10-K,15/03/2012
0001095291,44267,1,|3|6|10|18|45|46|,0,,0,,1,01/01/2012,31/12/2012,0,,10-Q,02/08/2013
0001095565,46633,1,|19|,0,,0,,0,01/01/2013,31/03/2014,0,,10-Q,31/07/2014
0001096142,47590,1,|1|3|46|,0,,0,,1,01/01/2010,31/03/2014,0,06/11/2014,Press Release,05/11/2014
0001096199,23535,0,,0,,1,|35|,1,01/08/2004,31/07/2007,0,,10-K/A,10/12/2007
0001096199,41255,1,|12|,0,,0,,1,01/08/2008,31/12/2011,0,,10-K,01/03/2013
0001096339,25875,1,|6|7|22|,0,,0,,1,01/01/2006,30/06/2007,0,,10KSB,13/05/2008
0001096339,36117,0,,0,,1,|12|14|,1,01/01/2007,31/03/2008,0,,10-Q/A,14/08/2008
0001096339,28840,1,|10|45|,0,,0,,0,01/01/2008,31/12/2008,0,20/05/2009,8-K,20/05/2009
0001096339,34555,1,|6|,0,,0,,0,01/01/2006,31/12/2009,0,,10-K,10/03/2011
0001096339,39278,1,|7|,0,,0,,0,01/04/2011,30/06/2011,0,,10-Q,09/08/2012
0001096376,51170,1,|19|,0,,0,,1,01/01/2006,31/12/2007,0,,10-K,06/03/2009
0001096481,29401,1,|7|18|20|46|,0,,0,,0,01/01/2006,31/12/2006,0,,6-K,14/03/2008
0001096481,30390,1,|3|7|46|,0,,0,,1,01/01/2008,31/12/2008,0,15/10/2009,8-K,15/10/2009
0001096752,40883,1,|4|11|19|24|43|44|,0,,0,,1,01/10/2010,31/03/2012,0,,10-K,20/11/2012
0001096752,45921,1,|4|11|19|44|69|,0,,0,,1,01/10/2011,30/09/2012,0,,10-Q,31/07/2013
0001096788,49287,1,|8|,0,,0,,1,01/04/2010,30/06/2010,0,,10-Q,05/11/2010
0001096788,36420,1,|8|,0,,0,,1,01/01/2009,31/12/2010,1,26/10/2011,8-K,26/10/2011
0001097149,40150,1,|18|,0,,0,,1,01/01/2011,31/03/2012,0,,10-Q,09/11/2012
0001097264,37604,1,|6|,0,,0,,1,01/04/2011,30/09/2011,1,19/03/2012,NT 10-K,15/03/2012
0001097864,36924,1,|10|13|37|45|,0,,0,,1,01/01/2011,01/07/2011,0,,Press Release,02/11/2011
0001097864,44276,1,|4|11|19|44|,0,,0,,1,01/01/2012,31/12/2012,0,,10-Q,02/08/2013
0001098277,30062,1,|6|,0,,0,,0,01/01/2007,30/06/2009,0,15/09/2009,Press Release,15/09/2009
0001098277,34156,1,|18|,0,,0,,1,01/01/2007,31/12/2009,0,01/02/2011,8-K,01/02/2011
0001098482,28739,1,|17|21|,0,,0,,1,01/01/2008,31/12/2008,0,27/04/2009,8-K,27/04/2009
0001098482,37789,1,|4|,0,,0,,0,01/01/2011,30/09/2011,0,03/04/2012,NT 10-K,02/04/2012
0001099590,44999,1,|19|,0,,0,,1,01/01/2007,31/12/2008,0,,10-K,26/02/2010
0001099800,37472,1,|14|18|19|,0,,0,,1,01/01/2011,30/09/2011,0,27/02/2012,10-K,27/02/2012
0001099800,45291,1,|19|,0,,0,,1,01/01/2011,30/06/2013,0,,10-K,28/02/2014
0001099918,22959,1,|18|,0,,0,,1,01/01/2002,30/09/2006,0,,Press Release,27/08/2007
0001101215,49932,1,|19|,0,,0,,1,01/01/2006,30/09/2008,0,,10-K,02/03/2009
0001101239,43807,1,|6|8|18|19|,0,,0,,1,01/01/2009,30/06/2013,0,,10-Q,12/11/2013
0001101302,26368,1,|13|24|37|43|,0,,1,|20|,0,01/01/2008,29/03/2008,0,29/07/2008,Press Release,29/07/2008
0001101396,48164,1,|19|,0,,0,,1,01/07/2013,28/09/2013,0,,10-K,10/12/2014
0001102741,41557,1,|14|18|20|,0,,0,,1,01/01/2010,30/09/2012,0,,10-K,14/03/2013
0001102934,47192,1,|18|,0,,0,,1,01/04/2014,30/06/2014,0,,Press Release,24/07/2014
0001103025,37501,1,|17|,0,,0,,1,01/01/2010,30/09/2011,0,06/03/2012,8-K,06/03/2012
0001103078,42567,1,|13|,0,,0,,1,01/01/2009,31/03/2009,0,,10-Q,11/05/2009
0001103345,24342,1,|19|,0,,0,,1,01/04/2005,30/06/2005,0,,10-Q/A,21/02/2006
0001103837,7015,1,|11|18|19|,0,,0,,1,01/01/2005,30/09/2005,0,14/03/2006,8-K,14/03/2006
0001103982,45305,1,|18|,0,,0,,0,01/01/2010,30/09/2013,0,,10-K,03/03/2014
0001104042,30061,0,,0,,1,|17|,1,01/01/2006,30/06/2009,0,14/09/2009,8-K,14/09/2009
0001104042,35249,1,|19|,0,,0,,0,01/01/2010,30/06/2010,0,,10-Q,03/05/2011
0001104349,12063,1,|9|,0,,0,,1,01/01/2003,31/12/2005,0,,S-1/A,29/08/2006
0001104506,45311,1,|35|,0,,0,,1,01/01/2011,31/12/2012,0,,10-K,06/03/2014
0001104657,45215,1,|20|,0,,0,,1,01/04/2013,27/09/2013,0,26/02/2014,Press Release,26/02/2014
0001105184,23631,1,|4|7|12|19|,0,,0,,1,01/01/2004,31/12/2006,0,,S-1,13/08/2007
0001105184,41309,1,|19|,0,,0,,1,01/01/2011,31/12/2011,0,,10-K,28/02/2013
0001105360,43007,1,|19|,0,,0,,1,01/04/2006,31/12/2006,0,,S-1/A,14/02/2007
0001105705,10805,1,|6|7|11|,0,,0,,1,01/01/2000,30/06/2006,1,17/08/2006,8-K,17/08/2006
0001106851,46734,1,|29|,0,,0,,1,01/05/2012,30/04/2013,0,,10-Q,06/09/2013
0001107216,7942,1,|10|26|45|,0,,0,,0,01/04/2005,30/09/2005,0,07/04/2006,8-K,07/04/2006
0001107332,12242,1,|7|,0,,0,,1,01/01/2006,30/06/2006,0,11/10/2006,8-K,11/10/2006
0001107332,36940,1,|6|14|,0,,0,,1,01/01/2011,30/09/2011,0,,10-Q,02/11/2011
0001107694,39259,1,|19|,0,,0,,1,01/01/2010,31/03/2012,0,,10-Q,09/08/2012
0001107694,46892,1,|7|,0,,0,,1,01/01/2013,30/06/2013,0,,10-Q,12/05/2014
0001107843,39623,1,|11|18|44|,0,,0,,0,01/01/2010,31/12/2011,0,,S-1/A,10/08/2012
0001108058,13186,1,|17|48|,0,,0,,1,01/01/1999,30/06/2006,1,01/11/2006,Press Release,27/07/2006
0001108109,41345,1,|19|,0,,0,,1,01/01/2012,31/03/2012,0,,10-K,27/02/2013
0001108205,32765,0,,0,,1,|14|,1,01/04/2010,30/06/2010,0,,10-Q/A,04/08/2010
0001108205,41589,1,|19|,0,,0,,1,01/01/2012,30/09/2012,0,,10-K,13/03/2013
0001108320,41791,1,|26|,0,,0,,1,01/07/2011,30/09/2012,0,15/03/2013,Press Release,14/03/2013
0001108320,44834,1,|20|,0,,0,,1,01/01/2012,30/09/2013,0,27/01/2014,8-K,27/01/2014
0001108426,10416,1,|3|10|45|46|,0,,0,,1,01/01/2005,31/12/2005,0,,10-K/A,08/08/2006
0001108426,20091,1,|1|21|42|,0,,0,,0,01/01/2002,31/03/2007,0,10/08/2007,8-K,02/08/2007
0001108827,28390,1,|43|,0,,0,,1,01/01/2007,30/09/2007,0,,10-K,27/02/2009
0001108827,44767,1,|6|20|,0,,0,,1,01/01/2011,31/12/2011,0,,10-K,24/02/2012
0001108967,34687,1,|4|11|,0,,0,,1,01/01/2009,30/09/2010,1,29/03/2011,8-K,29/03/2011
0001108967,46119,1,|3|10|18|45|46|,0,,0,,0,01/01/2013,31/12/2013,0,12/05/2014,8-K,12/05/2014
0001109116,31360,1,|18|,0,,0,,1,01/01/2008,30/09/2009,0,31/03/2010,8-K,31/03/2010
0001109189,44452,1,|17|32|,0,,0,,1,01/01/2012,31/12/2012,0,,Press Release,24/10/2013
0001109189,45212,1,|17|,0,,0,,1,01/01/2010,31/12/2012,0,,Press Release,19/02/2014
0001109345,9458,1,|6|,0,,0,,1,01/01/2004,31/12/2004,0,,6-K,16/02/2006
0001109879,11418,1,|6|20|,0,,0,,1,01/01/2006,30/06/2006,0,18/09/2006,8-K,18/09/2006
0001110647,37874,1,|18|,0,,0,,1,01/07/2011,31/12/2011,0,25/04/2012,8-K,25/04/2012
0001110783,36332,1,|6|7|,0,,0,,1,01/09/2008,31/08/2010,1,11/10/2011,Press Release,29/06/2011
0001111632,8491,1,|6|9|,0,,0,,1,01/01/2004,30/09/2005,1,28/04/2006,NT 10-K,31/03/2006
0001111711,5744,1,|19|,0,,0,,1,01/01/2002,31/12/2004,1,,10-K/A,27/01/2006
0001111711,37645,1,|3|6|12|69|,0,,0,,1,01/01/2007,31/12/2011,0,,10-K,24/02/2012
0001111928,38349,1,|18|,0,,0,,1,01/01/2009,31/12/2010,0,,10-K,27/02/2012
0001112412,41638,1,|18|,0,,0,,0,01/01/2011,31/12/2011,0,,10-K,18/03/2013
0001112920,8573,1,|6|,0,,0,,1,01/01/2005,31/12/2005,0,02/05/2006,8-K,02/05/2006
0001112920,14112,1,|3|5|18|46|,0,,0,,1,01/01/2006,30/09/2006,0,,10-Q/A,13/12/2006
0001112920,26600,1,|17|18|,0,,0,,1,01/01/2007,31/03/2008,0,18/08/2008,8-K,18/08/2008
0001113148,34409,1,|14|,0,,0,,0,01/01/2008,30/09/2010,1,15/03/2011,Press Release,15/03/2011
0001113232,26129,0,,0,,1,|20|,1,01/10/2007,31/03/2008,0,,10-Q/A,12/06/2008
0001113232,27045,1,|13|36|,0,,0,,1,01/01/2007,31/12/2007,0,,10-K/A,29/09/2008
0001113423,51654,1,|18|,0,,0,,0,01/07/2006,30/09/2006,0,,6-K,14/02/2007
0001113668,12995,1,|4|,0,,0,,0,01/01/2004,30/06/2006,0,27/10/2006,8-K,27/10/2006
0001113668,24956,1,|1|18|,0,,0,,1,01/01/2003,30/09/2007,0,11/03/2008,8-K,11/03/2008
0001113809,23040,0,,0,,1,|11|19|35|44|,1,01/01/2007,30/06/2007,0,14/11/2007,10-Q,08/11/2007
0001114483,6335,1,|18|,0,,0,,1,01/01/2004,31/12/2004,0,16/02/2006,8-K,16/02/2006
0001115836,15949,1,|3|7|13|18|37|,0,,0,,1,01/01/2002,30/09/2006,0,27/02/2007,Press Release,26/02/2007
0001115836,36297,0,,0,,1,|18|,1,01/01/2010,31/12/2010,0,,10-Q,08/08/2011
0001115836,42136,1,|7|19|,0,,0,,1,01/01/2010,30/09/2012,0,,10-K,26/02/2013
0001116755,9271,1,|14|29|,0,,0,,1,01/04/2005,02/07/2005,0,,10-K,14/04/2006
0001117106,42630,1,|17|,0,,0,,1,01/01/2005,31/03/2007,0,,S-1/A,30/10/2007
0001117171,5885,1,|4|10|11|16|,0,,0,,1,01/04/2004,30/06/2005,1,03/02/2006,8-K,03/02/2006
0001117171,7548,1,|17|36|39|,0,,0,,1,01/10/2005,31/12/2005,0,29/03/2006,8-K,29/03/2006
0001117171,10204,1,|1|3|7|12|13|37|,0,,0,,0,01/10/2002,31/03/2006,0,04/08/2006,8-K,04/08/2006
0001117171,43360,1,|4|14|19|35|36|,0,,0,,1,01/10/2012,31/12/2012,1,,10-Q,19/08/2013
0001119083,23480,1,|14|19|,0,,0,,1,01/01/2006,31/12/2006,0,,20-F/A,06/12/2007
0001120096,25364,1,|10|,0,,0,,1,01/01/2006,31/12/2006,0,14/04/2008,8-K,14/04/2008
0001120295,13563,1,|6|9|18|,0,,0,,1,01/01/2001,30/06/2006,0,13/11/2006,Press Release,12/10/2006
0001120295,41802,1,|6|,0,,0,,0,01/01/2008,30/09/2012,0,03/04/2013,NT 10-K,19/03/2013
0001120295,45771,1,|6|,0,,0,,1,01/01/2013,30/06/2013,0,17/04/2014,NT 10-K,04/03/2014
0001120370,27426,1,|36|,0,,0,,1,01/07/2008,30/09/2008,0,,10-Q/A,19/11/2008
0001120370,28255,1,|6|18|20|,0,,0,,1,01/07/2008,30/09/2008,0,05/12/2008,8-K,05/12/2008
0001120370,45041,0,,1,|12|,0,,0,01/01/2013,30/09/2013,0,06/02/2014,8-K,06/02/2014
0001120914,36261,1,|17|,0,,0,,1,01/01/2009,30/06/2011,0,,10-Q,09/08/2011
0001120914,41713,1,|18|,0,,0,,1,01/01/2011,31/12/2011,0,,10-K,18/03/2013
0001120970,29078,1,|4|,0,,0,,1,01/01/2007,31/12/2007,0,,10-K,15/04/2009
0001120970,34777,1,|4|,0,,0,,1,01/01/2010,30/09/2010,0,14/04/2011,8-K,14/04/2011
0001121484,62118,1,|4|11|19|44|,0,,0,,1,01/01/2010,30/06/2012,0,,10-Q,03/08/2012
0001121702,43138,1,|17|19|,0,,0,,1,01/01/2006,30/06/2006,0,,S-1/A,20/10/2006
0001122904,29658,1,|18|,0,,0,,1,01/01/2009,29/03/2009,0,22/07/2009,Press Release,22/07/2009
0001122976,12883,1,|3|36|46|,0,,0,,1,01/10/2003,30/06/2006,1,27/10/2006,8-K,27/10/2006
0001123360,37311,1,|4|,0,,0,,1,01/06/2009,31/05/2011,0,,10-Q,11/10/2011
0001123494,6650,1,|18|,0,,0,,0,01/01/2005,30/09/2005,0,02/03/2006,8-K,02/03/2006
0001123647,28601,1,|19|,0,,0,,0,01/01/2008,30/09/2008,0,,10-K,13/03/2009
0001123871,6303,1,|4|9|17|39|,0,,0,,1,01/01/2004,31/12/2004,0,,10KSB/A,15/02/2006
0001124827,13971,1,|7|10|45|,0,,0,,1,01/02/2001,31/07/2006,1,07/12/2006,8-K,07/12/2006
0001124827,25145,1,|18|,0,,0,,1,01/02/2004,31/01/2007,0,27/03/2008,8-K,27/03/2008
0001124827,41926,1,|6|20|,0,,0,,1,01/02/2012,31/10/2012,0,,10-K,01/04/2013
0001125376,23491,1,|12|19|26|,0,,0,,1,01/01/2004,31/12/2005,0,,S-1,14/05/2007
0001125536,16181,1,|3|6|46|,0,,0,,1,01/02/2006,31/10/2006,0,09/03/2007,8-K,09/03/2007
0001125914,32857,1,|9|,0,,0,,1,01/01/2006,30/06/2009,0,,10-K,11/03/2010
0001125920,30321,0,,0,,1,|17|,1,01/01/2007,30/06/2009,0,23/10/2009,8-K,23/10/2009
0001126294,36300,1,|69|,0,,0,,1,01/01/2010,31/12/2010,0,,10-Q,08/08/2011
0001129155,31265,1,|6|7|,0,,0,,1,01/01/2009,30/09/2009,0,10/03/2010,8-K,10/03/2010
0001130166,9667,1,|3|4|10|,0,,0,,1,01/01/2006,31/03/2006,0,29/06/2006,8-K,29/06/2006
0001130166,31594,1,|4|9|,0,,0,,1,01/01/2007,31/12/2009,0,13/05/2010,Press Release,13/05/2010
0001130166,34717,1,|4|,0,,0,,0,01/01/2009,30/09/2010,0,01/04/2011,10-K,31/03/2011
0001130310,17193,1,|19|,0,,0,,1,01/01/2002,31/12/2004,0,,10-K/A,10/01/2006
0001130464,35335,1,|24|43|,0,,0,,1,01/01/2009,31/12/2010,0,,10-Q,10/05/2011
0001130713,6540,1,|20|,0,,0,,0,01/01/2000,31/12/2004,0,28/02/2006,8-K,28/02/2006
0001130713,27211,1,|6|,0,,0,,1,01/01/2003,30/06/2008,0,24/10/2008,Press Release,24/10/2008
