,cik,year,Topic_Q1,Topic_Q2,Topic_Q3,Topic_Q4,Topic_MDA
638,75252.0,2011,-1,-1,9,22,-1
639,75252.0,2012,0,-1,-1,-1,-1
640,75252.0,2013,0,0,0,-1,-1
641,75340.0,2012,32,-1,6,-1,9
642,75340.0,2013,32,-1,-1,-1,9
643,75677.0,2008,8,8,-1,-1,6
644,75677.0,2009,26,8,-1,-1,6
645,75677.0,2010,-1,8,-1,4,6
646,75677.0,2011,-1,8,-1,-1,6
647,75677.0,2012,-1,8,-1,23,6
648,75677.0,2013,-1,8,19,23,6
649,76282.0,2009,-1,-1,5,-1,-1
650,76282.0,2010,-1,18,13,8,-1
651,76282.0,2011,24,-1,-1,-1,-1
652,76282.0,2012,-1,9,-1,1,-1
653,76282.0,2013,-1,9,-1,17,-1
654,76321.0,2010,14,1,8,1,0
655,76321.0,2011,14,1,8,1,0
656,76321.0,2012,14,1,-1,1,0
657,76321.0,2013,14,1,8,1,0
658,77159.0,2009,6,-1,3,1,0
659,77159.0,2010,6,1,-1,1,0
660,77159.0,2011,6,1,-1,1,0
661,77159.0,2012,6,1,-1,1,0
662,77159.0,2013,6,1,-1,1,0
663,77476.0,2011,-1,-1,2,-1,6
664,77476.0,2012,11,-1,2,3,6
665,77476.0,2013,11,19,-1,3,6
666,77543.0,2008,-1,10,-1,9,19
667,77543.0,2010,-1,10,-1,9,19
668,77543.0,2011,10,10,-1,9,19
669,77543.0,2012,-1,10,-1,9,8
670,77543.0,2013,10,10,-1,9,19
671,77877.0,2008,6,1,-1,1,0
672,77877.0,2011,-1,1,3,1,0
673,77877.0,2012,6,1,3,1,0
674,77877.0,2013,6,1,3,1,0
675,78128.0,2009,5,-1,4,-1,9
676,78128.0,2010,5,-1,-1,-1,9
677,78128.0,2011,5,-1,4,1,9
678,78128.0,2012,5,-1,4,34,9
679,78128.0,2013,5,-1,4,-1,9
680,78814.0,2008,4,-1,-1,5,9
681,78814.0,2009,4,-1,-1,-1,9
682,78814.0,2010,-1,-1,-1,-1,9
683,78814.0,2011,-1,-1,-1,2,9
684,78814.0,2012,-1,12,-1,6,9
685,78814.0,2013,4,-1,-1,-1,9
686,78890.0,2009,4,-1,12,-1,-1
687,78890.0,2010,4,-1,12,5,-1
688,78890.0,2011,-1,3,12,-1,-1
689,78890.0,2012,4,-1,-1,5,-1
690,78890.0,2013,4,3,-1,-1,-1
691,79282.0,2008,-1,-1,13,14,2
692,79282.0,2009,-1,30,4,33,2
693,79282.0,2010,-1,-1,0,-1,2
694,79282.0,2011,-1,30,6,-1,2
695,79282.0,2012,-1,-1,0,-1,2
696,79282.0,2013,-1,-1,0,9,2
697,79879.0,2009,4,3,-1,-1,10
698,79879.0,2010,4,3,12,-1,10
699,79879.0,2011,-1,-1,31,-1,10
700,79879.0,2012,4,3,-1,27,10
701,79879.0,2013,-1,3,31,-1,10
702,81362.0,2009,-1,3,-1,-1,10
703,81362.0,2011,4,3,-1,-1,10
704,81362.0,2012,20,3,-1,-1,10
705,81362.0,2013,4,8,12,-1,10
706,82811.0,2011,-1,4,4,-1,8
707,82811.0,2012,10,-1,12,-1,8
708,82811.0,2013,-1,-1,15,1,8
709,84748.0,2011,1,5,1,-1,-1
710,84748.0,2012,1,-1,-1,-1,-1
711,84748.0,2013,1,-1,1,4,-1
712,84839.0,2011,5,-1,-1,-1,-1
713,84839.0,2012,7,0,13,-1,9
714,84839.0,2013,-1,-1,13,22,-1
715,85961.0,2009,8,18,5,-1,-1
716,85961.0,2012,-1,18,5,-1,-1
717,85961.0,2013,-1,18,5,-1,-1
718,86115.0,2011,-1,36,-1,0,2
719,86115.0,2012,-1,36,6,0,2
720,86144.0,2012,-1,-1,2,-1,-1
721,87347.0,2008,14,1,-1,1,0
722,87347.0,2009,14,1,-1,1,17
723,87347.0,2011,6,1,3,1,17
724,87347.0,2012,-1,1,-1,1,17
725,87347.0,2013,14,-1,-1,1,17
726,88205.0,2008,-1,-1,6,-1,-1
727,88205.0,2010,-1,-1,15,5,-1
728,88205.0,2011,5,-1,-1,-1,-1
729,88205.0,2012,-1,-1,-1,14,-1
730,88205.0,2013,-1,-1,6,-1,10
731,88790.0,2011,0,0,0,0,3
732,88790.0,2012,0,0,-1,0,3
733,88790.0,2013,0,0,-1,0,2
734,89089.0,2008,-1,23,-1,-1,36
735,89089.0,2009,-1,-1,5,2,36
736,89089.0,2011,-1,-1,6,-1,36
737,89089.0,2012,32,-1,-1,2,36
738,89089.0,2013,24,-1,-1,-1,36
739,90185.0,2011,0,0,-1,0,20
740,90185.0,2012,0,0,0,-1,1
741,90185.0,2013,0,-1,0,0,-1
742,91142.0,2009,31,-1,21,-1,10
743,91142.0,2011,5,31,-1,-1,15
744,91142.0,2012,-1,3,-1,-1,15
745,91142.0,2013,-1,4,-1,-1,15
746,91440.0,2011,26,-1,-1,-1,-1
747,91440.0,2012,-1,-1,-1,-1,-1
748,91440.0,2013,-1,3,-1,-1,-1
749,91767.0,2008,-1,-1,6,-1,6
750,91767.0,2009,3,3,6,3,6
751,91767.0,2011,-1,-1,12,-1,6
752,91767.0,2012,-1,-1,-1,25,6
753,91767.0,2013,4,-1,19,-1,6
754,91928.0,2008,5,4,4,4,-1
755,91928.0,2009,5,4,-1,4,-1
756,91928.0,2011,5,4,4,4,-1
757,91928.0,2012,30,4,4,4,-1
758,92380.0,2008,9,9,7,8,18
759,92380.0,2009,9,9,7,8,18
760,92380.0,2011,9,9,7,8,0
761,92380.0,2012,9,-1,7,8,0
762,92380.0,2013,9,-1,7,8,0
763,93389.0,2011,-1,-1,-1,-1,12
764,93389.0,2012,-1,-1,-1,-1,12
765,93389.0,2013,-1,-1,-1,-1,12
766,93456.0,2012,0,0,0,6,22
767,93556.0,2011,10,-1,6,-1,-1
768,93556.0,2012,-1,0,-1,-1,-1
769,93556.0,2013,20,13,-1,-1,3
770,94049.0,2008,-1,17,-1,-1,-1
771,94049.0,2011,-1,-1,-1,-1,-1
772,94049.0,2013,-1,17,12,-1,-1
773,95304.0,2008,6,1,3,1,0
774,95304.0,2009,-1,1,3,1,0
775,95304.0,2011,-1,1,-1,1,0
776,95552.0,2011,38,-1,28,-1,-1
777,95552.0,2012,8,-1,-1,-1,-1
778,96289.0,2012,1,2,-1,2,4
779,96412.0,2009,-1,-1,19,2,3
780,96763.0,2012,1,2,6,-1,3
781,96763.0,2013,1,-1,1,-1,3
782,96831.0,2009,10,-1,13,-1,5
783,96831.0,2011,-1,-1,12,-1,5
784,96831.0,2012,-1,13,-1,5,5
785,96831.0,2013,4,3,-1,-1,5
786,96943.0,2008,0,0,-1,26,-1
787,96943.0,2011,0,0,0,0,1
788,96943.0,2012,0,3,0,-1,1
789,96943.0,2013,0,0,0,-1,2
790,97134.0,2008,-1,3,12,5,-1
791,97134.0,2009,-1,3,-1,5,-1
792,97134.0,2012,10,3,12,-1,-1
793,97134.0,2013,-1,3,-1,-1,10
794,97210.0,2008,1,-1,1,-1,3
795,97210.0,2009,-1,-1,-1,-1,3
796,97210.0,2011,-1,2,1,-1,3
797,97210.0,2012,1,2,1,2,3
798,97210.0,2013,1,-1,1,-1,3
799,97216.0,2009,-1,-1,17,26,32
800,97216.0,2010,-1,34,8,8,32
801,97216.0,2011,-1,34,-1,-1,32
802,97216.0,2012,-1,34,-1,1,32
803,97216.0,2013,-1,34,17,-1,32
804,97745.0,2008,-1,0,-1,0,20
805,97745.0,2011,-1,0,0,0,20
806,97745.0,2012,0,-1,-1,0,20
807,97745.0,2013,0,0,0,0,20
808,97854.0,2008,36,4,5,-1,-1
809,98362.0,2011,-1,8,6,-1,12
810,98362.0,2012,8,-1,-1,1,12
811,98362.0,2013,22,-1,5,1,12
812,98720.0,2009,13,-1,3,1,0
813,98720.0,2010,6,1,-1,1,0
814,100517.0,2008,8,-1,7,-1,18
815,100517.0,2009,9,9,7,-1,18
816,100517.0,2012,9,9,7,8,18
817,100517.0,2012,9,9,7,8,18
818,100517.0,2013,9,9,7,8,18
819,100517.0,2013,9,9,7,8,18
820,100885.0,2008,8,-1,22,29,16
821,100885.0,2010,8,-1,22,17,16
822,100885.0,2011,8,-1,5,-1,16
823,100885.0,2012,8,11,22,-1,16
824,100885.0,2013,8,18,5,-1,16
825,101594.0,2010,6,1,-1,1,0
826,101594.0,2012,6,1,3,1,0
827,101594.0,2013,-1,1,-1,1,0
828,101984.0,2008,-1,2,-1,-1,2
829,101984.0,2009,-1,23,2,-1,4
830,101984.0,2010,-1,-1,-1,-1,-1
831,101984.0,2011,-1,-1,-1,-1,4
832,101984.0,2012,-1,-1,-1,-1,4
833,101984.0,2013,-1,-1,-1,-1,-1
834,102729.0,2008,22,17,14,-1,8
835,102729.0,2009,5,3,-1,5,8
836,102729.0,2010,-1,12,15,-1,8
837,102729.0,2011,4,-1,14,4,8
838,102729.0,2012,5,4,-1,4,8
839,102729.0,2013,-1,-1,14,3,8
840,103145.0,2008,1,-1,1,14,3
841,103145.0,2009,1,-1,-1,28,3
842,103145.0,2010,1,-1,-1,-1,3
843,103145.0,2011,-1,-1,-1,-1,3
844,103145.0,2013,-1,-1,-1,14,3
845,103379.0,2011,3,-1,2,3,7
846,103379.0,2012,3,-1,2,3,7
847,103379.0,2013,3,6,2,3,7
848,103730.0,2008,-1,3,12,4,9
849,103730.0,2009,4,0,12,-1,9
850,103730.0,2010,-1,-1,-1,-1,9
851,103730.0,2011,-1,-1,-1,-1,9
852,103730.0,2012,2,-1,12,5,9
853,103730.0,2013,-1,-1,-1,5,9
854,104918.0,2008,5,4,4,-1,8
855,104918.0,2009,5,4,4,4,8
856,104918.0,2010,5,4,4,4,8
857,104918.0,2011,5,4,4,4,8
858,104918.0,2012,5,4,4,4,-1
859,104918.0,2013,5,4,-1,4,-1
860,105319.0,2011,-1,-1,0,2,-1
861,105319.0,2012,0,-1,-1,3,-1
862,105319.0,2013,0,6,-1,-1,-1
863,105634.0,2008,-1,10,6,4,-1
864,105634.0,2009,5,-1,-1,9,-1
865,105634.0,2010,10,-1,15,9,37
866,105634.0,2011,10,-1,15,9,-1
867,105634.0,2012,-1,10,6,9,-1
868,105634.0,2013,5,-1,6,9,8
869,105770.0,2008,0,3,0,0,-1
870,105770.0,2009,0,0,12,-1,1
871,105770.0,2012,0,3,-1,-1,1
872,105770.0,2013,0,0,0,0,1
873,106455.0,2011,-1,4,11,-1,5
874,106455.0,2012,-1,-1,11,-1,5
875,106455.0,2013,5,11,-1,-1,5
876,106532.0,2011,3,6,2,3,7
877,106532.0,2013,3,6,2,3,7
878,109758.0,2009,-1,23,-1,-1,4
879,109758.0,2010,-1,1,2,-1,4
880,109758.0,2011,7,-1,17,13,4
881,110430.0,2009,6,1,3,1,0
882,110430.0,2010,6,1,3,1,0
883,110471.0,2012,3,6,2,3,7
884,110471.0,2013,3,6,2,3,7
885,215419.0,2010,-1,-1,-1,3,-1
886,215419.0,2012,10,-1,2,3,-1
887,215419.0,2013,-1,6,-1,3,-1
888,215466.0,2008,-1,26,11,7,5
889,215466.0,2009,25,26,-1,7,5
890,215466.0,2010,25,1,-1,7,5
891,215466.0,2011,25,26,11,-1,5
892,215466.0,2012,-1,-1,11,7,5
893,215466.0,2013,-1,26,-1,7,5
894,216039.0,2010,0,21,-1,14,26
895,216085.0,2010,3,6,2,3,7
896,216085.0,2011,3,6,2,3,7
897,216085.0,2012,-1,-1,2,3,7
898,216228.0,2008,9,2,-1,-1,-1
899,216228.0,2009,-1,-1,-1,-1,-1
900,216228.0,2010,-1,-1,-1,-1,10
901,216539.0,2008,7,15,1,-1,22
902,216539.0,2010,7,15,1,13,22
903,216539.0,2011,7,15,1,33,22
904,216539.0,2012,7,-1,-1,13,4
905,225263.0,2011,3,5,-1,-1,-1
906,225263.0,2012,1,-1,1,35,-1
907,225263.0,2013,-1,5,-1,-1,-1
908,225648.0,2008,5,23,-1,-1,-1
909,225648.0,2010,30,4,-1,4,8
910,225648.0,2011,-1,-1,4,6,-1
911,277135.0,2012,-1,3,-1,5,-1
912,277509.0,2008,-1,-1,-1,9,-1
913,277509.0,2009,-1,-1,-1,9,-1
914,277509.0,2010,-1,-1,-1,9,10
915,277509.0,2011,-1,28,-1,4,10
916,277509.0,2012,-1,12,-1,-1,10
917,277509.0,2013,24,-1,-1,9,10
918,277595.0,2013,-1,1,-1,1,0
919,277948.0,2009,8,18,22,7,16
920,277948.0,2011,8,-1,12,-1,16
921,277948.0,2012,8,-1,22,29,16
922,277948.0,2013,8,11,22,7,16
923,278041.0,2012,27,13,23,18,17
924,278041.0,2013,27,27,23,18,17
925,310158.0,2008,0,0,0,-1,-1
926,310158.0,2009,-1,0,0,0,-1
927,310158.0,2010,-1,0,16,0,-1
928,310158.0,2011,0,0,0,0,-1
929,310158.0,2012,0,-1,0,0,-1
930,310158.0,2013,0,0,0,0,-1
931,310764.0,2009,4,0,0,0,-1
932,310764.0,2012,0,0,0,0,-1
933,310764.0,2013,-1,3,0,0,-1
934,313616.0,2008,-1,-1,-1,5,-1
935,313616.0,2009,-1,-1,-1,-1,-1
936,313616.0,2010,20,-1,-1,-1,-1
937,313616.0,2011,-1,-1,-1,5,-1
938,313616.0,2012,-1,10,-1,-1,-1
939,313616.0,2013,-1,3,-1,-1,-1
940,313716.0,2011,-1,-1,-1,-1,29
941,313716.0,2012,4,-1,12,-1,29
942,313716.0,2013,4,3,12,-1,29
943,313927.0,2008,-1,-1,2,-1,6
944,313927.0,2009,-1,-1,-1,3,6
945,313927.0,2010,20,6,2,-1,6
946,313927.0,2011,-1,-1,-1,-1,6
947,313927.0,2012,-1,6,2,-1,6
948,313927.0,2013,-1,6,2,-1,6
949,314606.0,2009,-1,35,8,25,0
950,314606.0,2010,14,1,8,1,0
951,315213.0,2009,2,-1,13,6,-1
952,315213.0,2011,2,14,-1,-1,-1
953,315213.0,2012,2,-1,13,33,-1
954,315213.0,2013,2,-1,9,-1,-1
955,316206.0,2008,23,20,2,15,21
956,316206.0,2009,23,-1,-1,15,21
957,316206.0,2011,23,20,18,15,21
958,316206.0,2012,23,-1,18,15,21
959,316206.0,2013,-1,3,18,15,21
960,316300.0,2008,-1,1,-1,1,0
961,316300.0,2011,-1,-1,-1,1,0
962,316300.0,2013,-1,1,-1,1,0
963,317771.0,2011,-1,2,1,2,4
964,317771.0,2012,1,2,-1,-1,-1
965,318154.0,2008,0,0,0,0,-1
966,318154.0,2009,0,0,0,0,-1
967,318154.0,2011,0,0,-1,0,-1
968,318154.0,2013,0,0,0,0,1
969,318996.0,2010,14,-1,8,1,36
970,318996.0,2011,-1,1,8,1,36
971,318996.0,2012,-1,1,8,1,36
972,318996.0,2013,14,1,8,1,36
973,319240.0,2010,0,0,0,0,20
974,319240.0,2011,0,0,0,0,20
975,319815.0,2009,19,-1,4,38,9
976,320575.0,2009,-1,1,8,1,0
977,320575.0,2011,-1,1,8,1,0
978,320575.0,2012,14,1,8,1,0
979,320575.0,2013,-1,1,8,1,0
980,350199.0,2011,3,6,2,3,7
981,350199.0,2012,3,-1,2,3,7
982,350199.0,2013,3,-1,2,3,7
983,350644.0,2012,-1,-1,-1,-1,2
984,350644.0,2013,-1,-1,-1,2,-1
985,350846.0,2011,8,7,5,17,12
986,350846.0,2012,8,7,5,17,12
987,350846.0,2013,8,7,5,17,12
988,350894.0,2008,15,-1,13,6,-1
989,350894.0,2011,-1,-1,-1,6,-1
990,350894.0,2012,15,-1,-1,-1,2
991,350894.0,2013,-1,-1,9,6,2
992,350907.0,2011,0,0,0,0,1
993,350907.0,2012,0,0,0,0,1
994,350907.0,2013,0,0,0,0,1
995,351817.0,2009,-1,1,3,1,0
996,351817.0,2011,6,1,-1,1,0
997,351817.0,2012,6,1,-1,1,0
998,351817.0,2013,-1,1,-1,1,0
999,351834.0,2011,16,17,14,1,6
1000,351834.0,2012,11,17,2,3,6
1001,351834.0,2013,11,17,2,3,6
1002,351998.0,2011,-1,-1,16,-1,-1
1003,351998.0,2012,2,13,6,-1,3
1004,351998.0,2013,1,-1,-1,-1,3
1005,352363.0,2011,3,-1,2,3,7
1006,352363.0,2012,3,-1,2,3,7
1007,352363.0,2013,3,6,2,3,7
1008,352825.0,2008,8,23,22,-1,19
1009,352825.0,2012,8,11,22,-1,19
1010,352825.0,2013,8,-1,22,-1,19
1011,352915.0,2008,0,0,0,0,-1
1012,352915.0,2009,0,0,0,0,-1
1013,352915.0,2011,0,0,0,0,-1
1014,352915.0,2012,0,0,0,0,-1
1015,352915.0,2013,0,0,0,0,-1
1016,353020.0,2008,10,-1,-1,1,15
1017,353020.0,2009,10,-1,3,-1,15
1018,353020.0,2010,-1,3,-1,-1,15
1019,353020.0,2011,-1,-1,-1,-1,15
1020,353020.0,2012,-1,-1,3,-1,15
1021,353020.0,2013,-1,-1,15,9,15
1022,353230.0,2010,0,0,0,0,34
1023,353230.0,2011,0,-1,0,0,34
1024,353230.0,2012,0,0,0,0,34
1025,353230.0,2013,0,0,0,0,34
1026,354190.0,2009,-1,-1,13,-1,2
1027,354190.0,2010,-1,-1,13,-1,2
1028,354190.0,2011,15,-1,13,1,2
1029,354190.0,2012,3,-1,13,-1,2
1030,354190.0,2013,-1,-1,-1,0,2
1031,354908.0,2008,4,-1,-1,-1,-1
1032,354908.0,2009,-1,-1,7,-1,-1
1033,354908.0,2010,1,-1,-1,-1,-1
1034,354908.0,2011,-1,-1,-1,-1,-1
1035,354908.0,2012,-1,-1,2,-1,-1
1036,354908.0,2013,4,-1,-1,-1,-1
1037,355777.0,2008,19,-1,-1,-1,12
1038,355777.0,2009,-1,-1,5,-1,12
1039,355777.0,2011,19,-1,-1,12,12
1040,355777.0,2012,19,7,-1,12,12
1041,355777.0,2013,4,7,-1,12,12
1042,355811.0,2008,19,7,-1,12,12
1043,355811.0,2010,-1,-1,-1,12,12
1044,355811.0,2011,19,-1,-1,-1,-1
1045,355811.0,2012,19,-1,-1,12,12
1046,355811.0,2013,-1,-1,-1,12,-1
1047,355999.0,2008,3,7,-1,3,-1
1048,355999.0,2009,3,-1,2,-1,-1
1049,355999.0,2010,3,-1,2,3,-1
1050,355999.0,2011,3,-1,-1,3,-1
1051,355999.0,2012,3,-1,2,-1,-1
1052,355999.0,2013,-1,-1,2,3,-1
1053,356080.0,2008,0,15,1,13,4
1054,356080.0,2009,-1,15,1,13,4
1055,356080.0,2010,-1,15,1,-1,4
1056,356080.0,2011,7,15,24,-1,4
1057,700923.0,2010,5,4,-1,-1,19
1058,700923.0,2011,5,4,-1,-1,19
1059,700923.0,2012,-1,-1,-1,4,19
1060,700923.0,2013,-1,4,4,4,19
1061,701345.0,2009,9,9,7,-1,18
1062,701345.0,2010,8,9,7,8,18
1063,701345.0,2011,9,-1,7,-1,18
1064,701374.0,2012,-1,-1,-1,-1,13
1065,701374.0,2013,-1,4,-1,-1,13
1066,702165.0,2009,8,11,22,29,16
1067,702165.0,2010,8,-1,-1,29,16
1068,702165.0,2011,8,-1,22,29,16
1069,702165.0,2012,8,18,22,29,16
1070,702165.0,2013,8,11,22,29,16
1071,704415.0,2009,0,0,0,0,11
1072,704415.0,2010,0,0,9,0,11
1073,704415.0,2011,0,0,9,0,11
1074,704415.0,2012,0,0,0,0,11
1075,704532.0,2011,-1,-1,-1,2,3
1076,704532.0,2012,1,5,4,19,3
1077,704532.0,2013,-1,-1,1,19,3
1078,707388.0,2010,0,0,0,0,11
1079,707388.0,2012,0,0,0,0,11
1080,707388.0,2013,0,0,0,0,11
1081,708819.0,2008,-1,1,3,-1,17
1082,708819.0,2009,-1,-1,-1,-1,17
1083,708819.0,2010,10,1,3,1,17
1084,708819.0,2012,10,1,6,1,17
1085,708819.0,2013,-1,1,6,9,17
1086,708821.0,2011,-1,-1,-1,14,9
1087,708821.0,2012,2,16,-1,10,9
1088,708821.0,2013,-1,16,10,-1,9
1089,712034.0,2008,-1,3,2,-1,-1
1090,712034.0,2009,-1,3,2,-1,-1
1091,712034.0,2010,-1,3,2,5,-1
1092,712034.0,2012,-1,-1,2,-1,-1
1093,712034.0,2013,-1,-1,2,3,-1
1094,714603.0,2008,-1,10,24,6,2
1095,714603.0,2010,-1,-1,-1,22,-1
1096,714603.0,2011,-1,-1,-1,0,2
1097,714603.0,2012,15,12,-1,-1,2
1098,714603.0,2013,-1,0,-1,-1,2
1099,715787.0,2012,-1,3,2,-1,-1
1100,715787.0,2013,4,-1,-1,-1,-1
1101,716006.0,2009,15,12,-1,-1,16
1102,716006.0,2013,-1,18,5,17,16
1103,716133.0,2009,1,-1,-1,2,-1
1104,716133.0,2010,0,-1,-1,-1,-1
1105,716133.0,2011,-1,-1,1,-1,-1
1106,716133.0,2012,1,-1,1,2,-1
1107,717238.0,2008,2,-1,-1,-1,-1
1108,717423.0,2008,6,-1,-1,1,0
1109,717423.0,2009,6,1,3,1,0
1110,717423.0,2010,6,1,3,1,0
1111,717423.0,2012,-1,-1,-1,1,0
1112,717423.0,2013,-1,1,-1,1,0
1113,718877.0,2008,7,-1,-1,-1,-1
1114,718877.0,2009,7,29,6,3,-1
1115,718877.0,2010,7,-1,-1,-1,-1
1116,718877.0,2011,7,-1,-1,-1,-1
1117,718877.0,2012,7,-1,6,-1,-1
1118,718877.0,2013,7,-1,2,-1,-1
1119,719164.0,2011,-1,-1,2,-1,7
1120,719164.0,2012,-1,-1,2,-1,7
1121,719413.0,2008,25,26,11,7,5
1122,719413.0,2009,25,26,11,7,5
1123,719413.0,2010,6,26,11,-1,5
1124,719413.0,2011,25,26,-1,7,5
1125,719413.0,2012,6,26,-1,7,5
1126,719413.0,2013,25,26,-1,7,5
1127,721083.0,2008,-1,1,3,1,0
1128,722104.0,2010,0,0,0,0,1
1129,722104.0,2011,0,0,0,0,1
1130,722104.0,2012,0,0,0,0,1
1131,722313.0,2011,-1,13,15,9,-1
1132,722313.0,2012,-1,0,15,-1,-1
1133,722723.0,2009,0,0,0,0,-1
1134,722723.0,2010,0,0,-1,0,-1
1135,722723.0,2011,0,0,0,0,-1
1136,722723.0,2012,0,0,0,0,-1
1137,722723.0,2013,0,0,0,0,11
1138,723612.0,2008,10,7,-1,1,-1
1139,723612.0,2009,19,7,-1,-1,-1
1140,723612.0,2010,26,-1,-1,-1,-1
1141,723612.0,2011,-1,20,-1,12,-1
1142,723612.0,2012,-1,-1,-1,15,-1
1143,723612.0,2013,-1,3,-1,-1,-1
1144,724606.0,2008,-1,-1,5,3,14
1145,724606.0,2009,12,-1,10,-1,14
1146,724606.0,2010,-1,-1,-1,3,14
1147,724606.0,2012,-1,16,10,10,14
1148,724606.0,2013,-1,-1,-1,2,14
1149,728249.0,2011,-1,2,-1,19,-1
1150,729580.0,2009,-1,-1,-1,-1,9
1151,729580.0,2011,0,-1,-1,-1,-1
1152,729580.0,2012,4,3,-1,-1,-1
1153,729580.0,2013,-1,-1,-1,-1,-1
1154,730272.0,2011,0,0,0,0,1
1155,730272.0,2012,0,0,0,0,1
1156,730272.0,2013,0,0,0,0,1
1157,731012.0,2012,0,0,10,-1,2
1158,731012.0,2013,0,30,-1,-1,2
1159,731766.0,2009,0,0,0,0,11
1160,731766.0,2010,0,0,0,0,11
1161,731766.0,2011,0,0,0,0,11
1162,731766.0,2012,0,0,0,0,11
1163,731766.0,2013,0,0,0,0,11
1164,732485.0,2009,0,0,0,0,1
1165,732834.0,2010,6,1,3,1,0
1166,732834.0,2011,-1,1,-1,1,0
1167,732834.0,2012,6,1,-1,1,0
1168,732834.0,2013,-1,1,-1,1,0
1169,737300.0,2011,-1,-1,16,-1,-1
1170,737300.0,2012,2,-1,-1,-1,-1
1171,737300.0,2013,15,14,16,-1,-1
1172,739878.0,2012,-1,12,13,-1,-1
1173,739944.0,2010,0,0,0,0,20
1174,739944.0,2011,0,0,0,0,20
1175,740694.0,2008,-1,4,-1,-1,-1
1176,740694.0,2009,-1,28,-1,-1,-1
1177,740694.0,2010,-1,-1,6,-1,-1
1178,740694.0,2011,4,2,-1,-1,-1
1179,740694.0,2012,4,13,3,-1,-1
1180,740726.0,2011,-1,15,1,-1,3
1181,742112.0,2012,0,0,0,0,-1
1182,742112.0,2013,0,0,-1,5,-1
1183,742278.0,2009,-1,1,8,1,0
1184,742278.0,2011,-1,35,-1,1,0
1185,742278.0,2012,-1,1,-1,18,0
1186,742278.0,2013,14,1,15,1,0
1187,743238.0,2008,-1,-1,5,-1,-1
1188,743238.0,2009,-1,13,-1,-1,-1
1189,743238.0,2011,-1,8,5,-1,12
1190,743238.0,2012,-1,18,5,-1,-1
1191,743238.0,2013,-1,-1,-1,17,-1
1192,744825.0,2010,0,0,0,0,-1
1193,744825.0,2011,0,0,0,0,11
1194,744825.0,2012,0,0,0,0,11
1195,749251.0,2009,-1,2,-1,-1,2
1196,749251.0,2010,2,2,-1,6,2
1197,749251.0,2011,-1,-1,9,6,2
1198,749251.0,2012,-1,-1,9,6,2
1199,749251.0,2013,2,-1,16,6,2
1200,749647.0,2011,0,0,0,0,1
1201,749647.0,2013,0,0,0,0,1
1202,749660.0,2010,0,0,0,0,1
1203,749660.0,2011,0,0,0,0,1
1204,750004.0,2008,3,9,-1,12,13
1205,750004.0,2009,-1,3,-1,-1,13
1206,750004.0,2010,-1,-1,25,-1,13
1207,750199.0,2010,-1,1,-1,1,0
1208,750199.0,2011,-1,1,3,-1,0
1209,751085.0,2012,5,4,4,-1,-1
1210,751085.0,2013,5,4,-1,-1,-1
1211,751652.0,2013,-1,1,3,-1,-1
1212,751978.0,2009,-1,5,1,-1,8
1213,751978.0,2010,-1,-1,1,19,8
1214,751978.0,2012,1,-1,27,9,8
1215,753308.0,2013,5,4,4,4,8
1216,754737.0,2008,5,4,-1,4,8
1217,754737.0,2013,5,4,8,4,0
1218,755001.0,2011,5,4,4,4,8
1219,755001.0,2012,5,4,4,4,8
1220,755001.0,2013,5,4,4,4,8
1221,757011.0,2008,13,25,-1,-1,19
1222,757011.0,2009,13,-1,-1,-1,19
1223,757011.0,2010,13,-1,-1,-1,19
1224,757011.0,2011,8,10,-1,6,19
1225,757011.0,2012,-1,-1,21,23,19
1226,757011.0,2013,-1,-1,-1,23,19
1227,760326.0,2010,7,15,-1,-1,2
1228,760326.0,2011,-1,-1,-1,-1,2
1229,763744.0,2008,26,-1,-1,-1,-1
1230,763744.0,2009,-1,-1,-1,-1,-1
1231,763744.0,2010,-1,-1,-1,9,-1
1232,763744.0,2011,32,-1,-1,-1,-1
1233,763744.0,2012,-1,-1,-1,-1,-1
1234,763744.0,2013,-1,-1,-1,-1,-1
1235,764065.0,2008,18,11,11,7,5
1236,764065.0,2009,18,11,11,7,5
1237,764065.0,2010,18,11,11,-1,5
1238,764065.0,2011,18,11,11,-1,5
1239,764065.0,2012,18,11,11,7,5
1240,764579.0,2011,0,0,0,0,1
1241,764622.0,2012,5,4,4,4,8
1242,764622.0,2013,5,23,4,2,-1
1243,766421.0,2011,9,9,5,25,18
1244,766421.0,2012,9,9,7,8,18
1245,766421.0,2013,9,9,7,8,18
1246,766561.0,2010,1,2,1,2,4
1247,766561.0,2011,-1,2,1,2,4
1248,766561.0,2012,1,2,1,2,4
1249,766561.0,2013,1,2,1,2,4
1250,766829.0,2009,5,4,38,4,15
1251,766829.0,2011,-1,4,38,34,15
1252,766829.0,2012,-1,4,38,-1,15
1253,766829.0,2013,5,4,38,4,15
1254,767920.0,2009,1,2,-1,-1,3
1255,767920.0,2010,1,2,1,2,3
1256,767920.0,2011,1,2,-1,-1,3
1257,767920.0,2012,1,5,1,2,3
1258,767920.0,2013,1,-1,-1,14,3
1259,768251.0,2008,-1,-1,-1,2,3
1260,768251.0,2009,1,5,33,2,3
1261,768251.0,2010,1,-1,-1,2,3
1262,768251.0,2011,1,25,-1,25,3
1263,768251.0,2012,1,5,1,-1,3
1264,768251.0,2013,1,5,1,2,3
