,cik,year
13963,1042187.0,2013
13966,790526.0,2010
13967,790526.0,2011
13968,790526.0,2012
13969,790526.0,2013
13972,1028215.0,2010
13973,1028215.0,2011
13974,1028215.0,2012
13975,1028215.0,2013
13977,820464.0,2011
13978,820464.0,2012
13980,1044566.0,2008
13981,1044566.0,2009
13982,1044566.0,2010
13985,1001115.0,2013
13986,1015155.0,2011
13987,1015155.0,2012
13988,1015155.0,2013
13990,1046025.0,2011
13991,1046025.0,2012
13992,1046025.0,2013
13995,913596.0,2011
13996,913596.0,2012
13997,913596.0,2013
13998,1013488.0,2008
13999,1013488.0,2009
14000,1013488.0,2010
14001,1013488.0,2011
14002,1013488.0,2012
14003,1013488.0,2013
14008,1009379.0,2011
14015,1017303.0,2010
14016,1017303.0,2011
14017,1017303.0,2012
14018,1017303.0,2013
14020,1012620.0,2009
14021,1012620.0,2010
14022,1012620.0,2011
14023,1012620.0,2012
14024,1012620.0,2013
14026,1049521.0,2009
14027,1049521.0,2010
14028,1049521.0,2011
14029,1049521.0,2012
14030,1049521.0,2013
14036,1041803.0,2013
14037,1046568.0,2008
14038,1046568.0,2009
14039,1046568.0,2010
14040,1046568.0,2011
14041,1046568.0,2012
14042,1046568.0,2013
14047,43920.0,2009
14048,43920.0,2010
14049,43920.0,2011
14050,43920.0,2012
14051,43920.0,2013
14054,1003201.0,2013
14065,1338939.0,2010
14069,1041024.0,2011
14070,1041024.0,2012
14071,1041024.0,2013
14073,1118404.0,2009
14074,1118404.0,2010
14075,1118404.0,2011
14076,1118404.0,2012
14077,1118404.0,2013
14079,1700313.0,2012
14080,1700313.0,2013
14083,943003.0,2010
14084,943003.0,2011
14085,943003.0,2012
14086,943003.0,2013
14089,1041665.0,2008
14093,903657.0,2011
14094,903657.0,2012
14095,903657.0,2013
14098,733099.0,2010
14099,733099.0,2011
14100,733099.0,2012
14101,733099.0,2013
14103,1001426.0,2010
14104,1001426.0,2011
14105,1001426.0,2012
14106,1001426.0,2013
14109,912888.0,2009
14110,912888.0,2010
14112,1050825.0,2009
14113,1050825.0,2010
14115,1050825.0,2012
14116,1050825.0,2013
14118,783603.0,2009
14119,783603.0,2010
14120,783603.0,2011
14121,783603.0,2012
14123,1008996.0,2010
14124,1008996.0,2011
14125,1008996.0,2012
14126,1008996.0,2013
14129,1023977.0,2010
14130,1023977.0,2011
14131,1023977.0,2012
14132,1023977.0,2013
14135,948072.0,2011
14136,948072.0,2012
14137,948072.0,2013
14139,1012881.0,2013
14140,876883.0,2010
14141,876883.0,2011
14142,876883.0,2012
14143,876883.0,2013
14145,1169316.0,2011
14146,1169316.0,2012
14147,1169316.0,2013
14148,946770.0,2011
14149,946770.0,2012
14150,946770.0,2013
14151,1046179.0,2008
14154,1046179.0,2011
14155,1046179.0,2012
14156,1046179.0,2013
14159,932695.0,2012
14160,932695.0,2013
14165,932793.0,2011
14173,1050377.0,2009
14174,1050377.0,2010
14175,1050377.0,2011
14176,1050377.0,2012
14177,1050377.0,2013
14187,1165873.0,2011
14188,1165873.0,2012
14189,1165873.0,2013
14191,924717.0,2008
14192,924717.0,2009
14193,924717.0,2010
14194,924717.0,2011
14195,924717.0,2012
14196,924717.0,2013
14198,1052100.0,2009
14200,1052100.0,2011
14201,1052100.0,2012
14202,1052100.0,2013
14205,943117.0,2010
14213,1046102.0,2010
14214,1046102.0,2011
14215,1046102.0,2012
14216,1046102.0,2013
14219,1003344.0,2008
14222,1003344.0,2011
14223,1003344.0,2012
14224,1003344.0,2013
14226,1017793.0,2009
14227,1017793.0,2010
14228,1017793.0,2011
14230,1017793.0,2013
14236,1020710.0,2009
14239,1020710.0,2012
14240,1020710.0,2013
14248,1451552.0,2013
14250,1114448.0,2010
14251,1114448.0,2011
14252,1114448.0,2012
14253,1114448.0,2013
14254,225454.0,2010
14258,1012100.0,2008
14259,1012100.0,2009
14261,1012100.0,2011
14262,1012100.0,2012
14263,1012100.0,2013
14264,1717557.0,2010
14265,1717557.0,2011
14266,1717557.0,2012
14267,1717557.0,2013
14269,60876.0,2010
14270,60876.0,2011
14276,1043219.0,2012
14277,1043219.0,2013
14278,1056696.0,2008
14279,1056696.0,2009
14280,1056696.0,2010
14281,1056696.0,2011
14282,1056696.0,2012
14283,1056696.0,2013
14286,1052595.0,2010
14287,1052595.0,2011
14288,1052595.0,2012
14289,1052595.0,2013
14292,854852.0,2011
14293,854852.0,2012
14296,1053650.0,2013
14298,866368.0,2008
14299,866368.0,2009
14300,866368.0,2010
14301,866368.0,2011
14302,866368.0,2012
14303,866368.0,2013
14305,1045425.0,2009
14306,1045425.0,2010
14307,1045425.0,2011
14308,1045425.0,2012
14309,1045425.0,2013
14310,1053532.0,2008
14311,1053532.0,2009
14312,1053532.0,2010
14313,1053532.0,2011
14314,1053532.0,2012
14315,1053532.0,2013
14317,903847.0,2011
14318,903847.0,2012
14319,903847.0,2013
14322,1053706.0,2010
14323,1053706.0,2011
14324,1053706.0,2012
14325,1053706.0,2013
14326,865754.0,2008
14327,865754.0,2009
14328,865754.0,2010
14329,865754.0,2011
14330,865754.0,2012
14332,1001639.0,2008
14333,1001639.0,2009
14334,1001639.0,2010
14335,1001639.0,2011
14336,1001639.0,2012
14337,1001639.0,2013
14338,1042810.0,2008
14339,1042810.0,2009
14340,1042810.0,2010
14341,1042810.0,2011
14342,1042810.0,2012
14343,1042810.0,2013
14347,1054102.0,2011
14348,1054102.0,2012
14349,1054102.0,2013
14351,1034760.0,2011
14355,1051627.0,2011
14356,1051627.0,2012
14357,1051627.0,2013
14359,1200806.0,2012
14363,1008830.0,2012
14364,1008830.0,2013
14365,1050797.0,2008
14366,1050797.0,2009
14367,1050797.0,2010
14368,1050797.0,2011
14369,1050797.0,2012
14370,1050797.0,2013
14371,201653.0,2009
14372,1055355.0,2008
14373,1055355.0,2009
14378,1888983.0,2011
14379,1888983.0,2012
14380,1888983.0,2013
14383,1057060.0,2010
14384,1057060.0,2011
14385,1057060.0,2012
14386,1057060.0,2013
14387,1318220.0,2008
14388,1318220.0,2009
14389,1318220.0,2010
14390,1318220.0,2011
14391,1318220.0,2012
14392,1318220.0,2013
14393,1335258.0,2008
14394,1335258.0,2009
14395,1335258.0,2010
14396,1335258.0,2011
14397,1335258.0,2012
14398,1335258.0,2013
14399,864047.0,2008
14400,864047.0,2009
14401,864047.0,2010
14402,864047.0,2011
14403,864047.0,2012
14404,864047.0,2013
14405,1049782.0,2012
14406,1049782.0,2013
14412,946823.0,2010
14413,946823.0,2011
14414,946823.0,2012
14416,933738.0,2008
14417,933738.0,2009
14418,933738.0,2010
14419,933738.0,2011
14426,1059272.0,2011
14427,1059272.0,2012
14428,1059272.0,2013
14429,1044777.0,2008
14430,1044777.0,2009
14431,1044777.0,2010
14432,1044777.0,2011
14433,1044777.0,2012
14434,1044777.0,2013
14440,936402.0,2010
14441,936402.0,2011
14442,936402.0,2012
14443,936402.0,2013
14449,1047699.0,2008
14450,1047699.0,2009
14453,1059562.0,2009
14454,1059562.0,2010
14455,1059562.0,2011
14456,1059562.0,2012
14457,1059562.0,2013
14460,1058690.0,2010
14461,1058690.0,2011
14462,1058690.0,2012
14466,1556739.0,2011
14467,1556739.0,2012
14469,1058290.0,2008
14471,1058290.0,2010
14472,1058290.0,2011
14473,1058290.0,2012
14474,1058290.0,2013
14478,1077771.0,2010
14479,1077771.0,2011
14480,1077771.0,2012
14481,1077771.0,2013
14482,1060391.0,2008
14484,1060391.0,2010
14485,1060391.0,2011
14486,1060391.0,2012
14487,1060391.0,2013
14491,922960.0,2010
14492,922960.0,2011
14493,922960.0,2012
14494,922960.0,2013
14496,1060749.0,2009
14497,1060749.0,2010
14498,1060749.0,2011
14500,893691.0,2013
14503,1055454.0,2010
14504,1055454.0,2011
14505,1055454.0,2012
14510,800030.0,2011
14511,800030.0,2012
14512,800030.0,2013
14513,1057352.0,2008
14514,1057352.0,2009
14515,1057352.0,2010
14516,1057352.0,2011
14517,1057352.0,2012
14518,1057352.0,2013
14528,1061894.0,2009
14529,1061894.0,2010
14530,1061894.0,2011
14531,1061894.0,2012
14532,1061894.0,2013
14535,1678531.0,2008
14536,1678531.0,2009
14537,1678531.0,2010
14538,1678531.0,2011
14539,1678531.0,2012
14540,1678531.0,2013
14541,922621.0,2008
14542,922621.0,2009
14543,922621.0,2010
14544,922621.0,2011
14545,922621.0,2012
14546,922621.0,2013
14553,771992.0,2010
14554,771992.0,2011
14555,771992.0,2012
14556,771992.0,2013
14559,1032975.0,2010
14560,1032975.0,2011
14561,1032975.0,2012
14562,1032975.0,2013
14564,1057997.0,2010
14565,1057997.0,2011
14566,1057997.0,2012
14567,1057997.0,2013
14571,1034669.0,2011
14572,1034669.0,2012
14574,1051741.0,2009
14575,1051741.0,2010
14576,1051741.0,2011
14577,1051741.0,2012
14578,1051741.0,2013
14581,1061219.0,2010
14582,1061219.0,2011
14584,1061219.0,2013
14586,1046880.0,2009
14587,1046880.0,2010
14588,1046880.0,2011
14592,937966.0,2010
14593,937966.0,2011
14594,937966.0,2012
14595,937966.0,2013
14596,781891.0,2012
14598,921547.0,2011
14599,921547.0,2012
14600,921547.0,2013
14601,1053584.0,2008
14603,1619490.0,2011
14604,1619490.0,2012
14605,1619490.0,2013
14611,1036070.0,2009
14612,1036070.0,2010
14614,1036070.0,2012
14617,1047188.0,2009
14620,1062047.0,2009
14621,1062047.0,2010
14622,1062047.0,2011
14623,1062047.0,2012
14624,1062047.0,2013
14625,905982.0,2008
14626,905982.0,2009
14627,905982.0,2010
14628,905982.0,2011
14629,905982.0,2012
14630,905982.0,2013
14632,932470.0,2011
14633,932470.0,2012
14634,932470.0,2013
14637,1605975.0,2012
14638,1605975.0,2013
14640,716457.0,2008
14641,716457.0,2009
14643,857809.0,2009
14645,857809.0,2011
14646,857809.0,2012
14647,857809.0,2013
14649,865492.0,2011
14651,316300.0,2008
14652,316300.0,2009
14653,316300.0,2010
14654,316300.0,2011
14655,316300.0,2012
14656,316300.0,2013
14657,831001.0,2008
14658,831001.0,2009
14659,831001.0,2010
14660,831001.0,2011
14661,831001.0,2012
14662,831001.0,2013
14664,1007017.0,2009
14665,1007017.0,2010
14666,1007017.0,2011
14673,801981.0,2011
14674,801981.0,2012
14675,801981.0,2013
14678,798359.0,2010
14679,798359.0,2011
14680,798359.0,2012
14681,798359.0,2013
14682,1065049.0,2008
14683,1065049.0,2009
14684,1065049.0,2010
14685,1065049.0,2011
14686,1065049.0,2012
14689,1005315.0,2013
14690,86312.0,2008
14691,86312.0,2009
14692,86312.0,2010
14693,86312.0,2011
14694,86312.0,2012
14695,86312.0,2013
14701,924250.0,2011
14703,924250.0,2013
14707,1039280.0,2011
14708,1039280.0,2012
14709,1039280.0,2013
14715,913676.0,2011
14716,913676.0,2012
14717,913676.0,2013
14720,865477.0,2012
14721,865477.0,2013
14722,877212.0,2008
14723,877212.0,2009
14724,877212.0,2010
14725,877212.0,2011
14726,877212.0,2012
14727,877212.0,2013
14730,1108236.0,2011
14731,1108236.0,2012
14732,1108236.0,2013
14735,1069996.0,2010
14736,1069996.0,2011
14737,1069996.0,2012
14738,1069996.0,2013
14740,1071672.0,2011
14741,1071672.0,2012
14742,1071672.0,2013
14744,1070423.0,2010
14745,1070423.0,2011
14746,1070423.0,2012
14747,1070423.0,2013
14748,1068851.0,2008
14749,1068851.0,2009
14750,1068851.0,2010
14751,1068851.0,2011
14752,1068851.0,2012
14753,1068851.0,2013
14755,940418.0,2011
14756,940418.0,2012
14757,940418.0,2013
14760,313807.0,2011
14761,313807.0,2012
14762,313807.0,2013
14763,1692168.0,2011
14764,1692168.0,2012
14765,1692168.0,2013
14767,1068912.0,2009
14768,1068912.0,2010
14771,1070154.0,2010
14772,1070154.0,2011
14774,1070154.0,2013
14776,1072483.0,2011
14777,1072483.0,2012
14782,945699.0,2012
14783,945699.0,2013
14787,894529.0,2011
14788,894529.0,2012
14789,894529.0,2013
14791,1027238.0,2010
14792,1027238.0,2011
14793,1027238.0,2012
14794,1027238.0,2013
14796,1063344.0,2009
14797,1063344.0,2010
14798,1063344.0,2011
14799,1063344.0,2012
14800,1063344.0,2013
14802,1032863.0,2009
14803,1032863.0,2010
14805,1061580.0,2008
14808,1067837.0,2010
14809,1067837.0,2011
14810,1067837.0,2012
14811,1067837.0,2013
14813,894253.0,2008
14816,1068300.0,2011
14817,1068300.0,2012
14820,1065087.0,2009
14821,1065087.0,2010
14823,1065087.0,2012
14824,1065087.0,2013
14827,1071255.0,2011
14828,1071255.0,2012
14829,1071255.0,2013
14830,1069157.0,2008
14831,1069157.0,2009
14832,1069157.0,2010
14833,1069157.0,2011
14834,1069157.0,2012
14835,1069157.0,2013
14837,56679.0,2009
14838,56679.0,2010
14839,56679.0,2011
14840,56679.0,2012
14841,56679.0,2013
14843,1380992.0,2009
14844,1380992.0,2010
14845,1380992.0,2011
14846,1380992.0,2012
14847,1380992.0,2013
14848,1072343.0,2008
14849,1072343.0,2009
14852,1113172.0,2011
14853,1113172.0,2012
14855,1056358.0,2008
14856,1056358.0,2009
14857,1056358.0,2010
14858,1056358.0,2011
14860,1056358.0,2013
14861,1066104.0,2008
14862,1066104.0,2009
14863,1066104.0,2010
14864,1066104.0,2011
14865,1066104.0,2012
14866,1066104.0,2013
14873,796764.0,2011
14874,796764.0,2012
14875,796764.0,2013
14878,1060955.0,2010
14879,1060955.0,2011
14880,1060955.0,2012
14881,1060955.0,2013
14883,898770.0,2011
14884,898770.0,2012
14885,898770.0,2013
14888,1079726.0,2010
14889,1079726.0,2011
14890,1079726.0,2012
14891,1079726.0,2013
14895,1070304.0,2013
14898,926872.0,2013
14900,1060990.0,2009
14901,1060990.0,2010
14902,1060990.0,2011
14903,1060990.0,2012
14904,1060990.0,2013
14907,1252785.0,2011
14908,1252785.0,2012
14909,1252785.0,2013
14911,1049502.0,2009
14912,1049502.0,2010
14913,1049502.0,2011
14914,1049502.0,2012
14915,1049502.0,2013
14916,1076405.0,2008
14917,1076405.0,2009
14918,740260.0,2008
14919,740260.0,2009
14920,740260.0,2010
14921,740260.0,2011
14922,740260.0,2012
14923,740260.0,2013
14924,904571.0,2008
14925,904571.0,2009
14926,904571.0,2010
14927,904571.0,2011
14928,904571.0,2012
14929,904571.0,2013
14931,929008.0,2009
14932,929008.0,2010
14933,929008.0,2011
14934,929008.0,2012
14935,929008.0,2013
14938,1074772.0,2010
14939,1074772.0,2011
14940,1074772.0,2012
14941,1074772.0,2013
14942,1080224.0,2011
14945,1079577.0,2009
14946,1079577.0,2010
14947,1079577.0,2011
14948,1079577.0,2012
14949,1079577.0,2013
14950,1307784.0,2008
14951,1307784.0,2009
14953,1307784.0,2011
14954,1307784.0,2012
14955,1307784.0,2013
14956,1078207.0,2008
14957,1078207.0,2009
14958,1078207.0,2010
14959,1078207.0,2011
14960,1078207.0,2012
14961,1078207.0,2013
14963,1070412.0,2009
14964,1070412.0,2010
14965,1070412.0,2011
14966,1070412.0,2012
14968,1065736.0,2009
14970,1064637.0,2008
14972,1064637.0,2010
14973,1064637.0,2011
14974,1064637.0,2012
14975,1064637.0,2013
14976,1065837.0,2008
14977,1065837.0,2009
14978,1065837.0,2010
14979,1065837.0,2011
14980,1065837.0,2012
14981,1065837.0,2013
14982,1275283.0,2008
14983,1275283.0,2009
14984,1275283.0,2010
14985,1275283.0,2011
14986,1275283.0,2012
14987,1275283.0,2013
14990,1075607.0,2010
14991,1075607.0,2011
14992,1075607.0,2012
14993,1075607.0,2013
14994,1070235.0,2008
14995,1070235.0,2009
14996,1070235.0,2010
14997,1070235.0,2011
14998,1070235.0,2012
14999,1070235.0,2013
15001,1049664.0,2010
15002,1049664.0,2011
15003,1049664.0,2012
15004,1049664.0,2013
15006,1076930.0,2012
15007,1076930.0,2013
15012,1001614.0,2011
15015,889936.0,2008
15016,889936.0,2009
15017,889936.0,2010
15018,889936.0,2011
15019,889936.0,2012
15020,889936.0,2013
15023,1068874.0,2013
15028,1084961.0,2010
15029,1084961.0,2011
15030,1084961.0,2012
15031,1084961.0,2013
15033,1725969.0,2011
15034,1725969.0,2012
15035,1725969.0,2013
15041,1069202.0,2009
15042,1069202.0,2010
15043,1069202.0,2011
15044,1069202.0,2012
15045,1069202.0,2013
15046,1085869.0,2008
15048,1085869.0,2010
15049,1085869.0,2011
15050,1085869.0,2012
15051,1085869.0,2013
15052,1066605.0,2008
15053,1066605.0,2009
15054,1066605.0,2010
15055,1066605.0,2011
15056,1066605.0,2012
15057,1066605.0,2013
15062,709283.0,2009
15063,709283.0,2010
15064,709283.0,2011
15065,709283.0,2012
15066,709283.0,2013
15073,1079023.0,2008
15074,1079023.0,2009
15075,1079023.0,2010
15085,1045259.0,2011
15086,1045259.0,2012
15087,1045259.0,2013
15089,1083318.0,2009
15090,1083318.0,2010
15091,1083318.0,2011
15092,1083318.0,2012
15093,1083318.0,2013
15096,1090061.0,2010
15097,1090061.0,2011
15098,1090061.0,2012
15099,1090061.0,2013
15105,1047884.0,2011
15106,1047884.0,2012
15107,1047884.0,2013
15112,1071331.0,2011
15114,1089044.0,2008
15117,1060021.0,2008
15118,1060021.0,2009
15119,1060021.0,2010
15120,1060021.0,2011
15121,1060021.0,2012
15122,1060021.0,2013
15123,1079028.0,2008
15127,1086888.0,2009
15129,1086888.0,2011
15130,1086888.0,2012
15131,1086888.0,2013
15132,1089473.0,2008
15133,1089473.0,2009
15141,1076378.0,2012
15142,1076378.0,2013
15145,1086600.0,2010
15146,1086600.0,2011
15147,1086600.0,2012
15148,1086600.0,2013
15149,1091907.0,2008
15151,1091907.0,2010
15152,1091907.0,2011
15153,1091907.0,2012
15154,1091907.0,2013
15155,1091883.0,2008
15156,1091883.0,2009
15157,1091883.0,2010
15158,1091883.0,2011
15159,1091883.0,2012
15160,1091883.0,2013
15162,1057083.0,2009
15163,1057083.0,2010
15164,1057083.0,2011
15165,1057083.0,2012
15166,1057083.0,2013
15172,1017491.0,2011
15173,1017491.0,2012
15174,1017491.0,2013
15178,1075415.0,2009
15181,1075415.0,2012
15182,1075415.0,2013
15186,18443.0,2008
15187,18443.0,2009
15188,18443.0,2010
15189,18443.0,2011
15190,18443.0,2012
15191,18443.0,2013
15194,1093691.0,2009
15196,1093691.0,2011
15197,1093691.0,2012
15198,1093691.0,2013
15199,1684647.0,2010
15200,1684647.0,2011
15201,1684647.0,2012
15202,1684647.0,2013
15211,1094808.0,2010
15216,34088.0,2009
15217,34088.0,2010
15218,34088.0,2011
15219,34088.0,2012
15220,34088.0,2013
15224,1679882.0,2010
15225,1679882.0,2011
15226,1679882.0,2012
15227,1679882.0,2013
15230,1094285.0,2009
15232,1094285.0,2011
15233,1094285.0,2012
15234,1094285.0,2013
15238,1075736.0,2010
15239,1075736.0,2011
15240,1075736.0,2012
15241,1075736.0,2013
15244,1003642.0,2011
15245,1003642.0,2012
15246,1003642.0,2013
15248,1088162.0,2009
15249,1088162.0,2010
15251,1088162.0,2012
15252,1088162.0,2013
15255,1004989.0,2011
15256,1004989.0,2012
15257,1004989.0,2013
15258,1083269.0,2008
15259,1083269.0,2009
15261,1083269.0,2011
15262,1083269.0,2012
15263,1083269.0,2013
15265,1040896.0,2011
15266,1040896.0,2012
15267,1040896.0,2013
15268,846913.0,2008
15269,846913.0,2009
15270,846913.0,2010
15271,846913.0,2011
15272,846913.0,2012
15273,846913.0,2013
15276,928340.0,2010
15277,928340.0,2011
15278,928340.0,2012
15279,928340.0,2013
15280,1086139.0,2011
15284,910988.0,2011
15285,910988.0,2012
15286,910988.0,2013
15288,1096059.0,2011
15290,1096059.0,2013
15292,1301969.0,2009
15294,1301969.0,2011
15295,1301969.0,2012
15296,1301969.0,2013
15303,1013310.0,2012
15318,1404424.0,2011
15319,1404424.0,2012
15320,1404424.0,2013
15329,1025682.0,2011
15330,1025682.0,2012
15333,1750326.0,2012
15334,1750326.0,2013
15336,852570.0,2011
15341,1092914.0,2011
15342,1092914.0,2012
15343,1092914.0,2013
15345,1101873.0,2013
15349,1085359.0,2010
15350,1085359.0,2011
15351,1085359.0,2012
15352,1085359.0,2013
15358,785189.0,2010
15363,932477.0,2011
15364,932477.0,2012
15365,932477.0,2013
15371,1023514.0,2012
15372,1023514.0,2013
15381,874292.0,2011
